885.5640565,0.0745599,,,,,,
885.1910303,0.0896042,,,,,,
884.8183183,0.101673,,,,,,
884.2188479,0.116701,,,,,,
883.9414736,0.129412,,,,,,
883.5698129,0.162836,,,,,,
883.3368969,0.199475,,,,,,
882.7394315,0.196443,,,,,,
882.6451688,0.155523,,,,,,
882.41274,0.113614,,,,,,
882.1364975,0.0916866,,,,,,
881.4905147,0.0931018,,,,,,
881.3526604,0.110609,,,,,,
881.1710092,0.128424,,,,,,
880.5702151,0.118502,,,,,,
880.3888863,0.0872343,,,,,,
880.1139093,0.0618045,,,,,,
879.7454596,0.0559478,,,,,,
879.3773183,0.0610986,,,,,,
879.1964803,0.0690631,,,,,,
878.8786354,0.0777675,,,,,,
878.6481858,0.0882422,,,,,,
878.4178571,0.0982289,,,,,,
877.9637786,0.105238,,,,,,
877.5039588,0.101285,,,,,,
877.1873363,0.0959979,,,,,,
876.1831078,0.090293,,,,,,
875.7313363,0.0798802,,,,,,
875.4592605,0.0693281,,,,,,
875.2306004,0.0654583,,,,,,
874.7736383,0.0672365,,,,,,
874.5946887,0.0885807,,,,,,
874.2308447,0.148539,,,,,,
873.9165793,0.266855,,,,,,
873.6456299,0.525558,,,,,,
873.2825749,0.962433,,,,,,
873.1472757,1.36364,,,,,,
872.6064979,1.40069,,,,,,
872.3363601,1.02717,,,,,,
872.0663895,0.594068,,,,,,
871.7475487,0.321929,,,,,,
871.5269493,0.191248,,,,,,
871.2085027,0.131409,,,,,,
870.8964061,0.117148,,,,,,
870.4928482,0.134979,,,,,,
870.1751567,0.200241,,,,,,
869.906522,0.298196,,,,,,
869.7295579,0.369511,,,,,,
869.1442591,0.372352,,,,,,
868.967605,0.301641,,,,,,
868.6571116,0.216178,,,,,,
868.3407585,0.144058,,,,,,
868.0732549,0.0949014,,,,,,
867.939565,0.0712115,,,,,,
867.538742,0.0588032,,,,,,
867.1807439,0.0548868,,,,,,
866.6049266,0.0576881,,,,,,
866.3384914,0.0610986,,,,,,
865.2260803,0.0634835,,,,,,
865.0932658,0.0728665,,,,,,
864.9182544,0.0931018,,,,,,
864.5624153,0.119413,,,,,,
864.1165223,0.136538,,,,,,
863.8516147,0.156719,,,,,,
863.6349929,0.197197,,,,,,
863.3222865,0.268906,,,,,,
863.1479909,0.369511,,,,,,
862.7936066,0.435648,,,,,,
862.2655738,0.401988,,,,,,
861.7801145,0.307472,,,,,,
861.606441,0.224616,,,,,,
861.4747353,0.175125,,,,,,
861.2114448,0.142959,,,,,,
860.9901659,0.131913,,,,,,
860.547949,0.123127,,,,,,
860.0226605,0.140786,,,,,,
859.6291148,0.130407,,,,,,
859.366951,0.112316,,,,,,
858.8431028,0.117598,,,,,,
858.6646642,0.130407,,,,,,
858.3614886,0.139178,,,,,,
857.6667763,0.130907,,,,,,
857.3583762,0.111034,,,,,,
856.8784252,0.101673,,,,,,
