6683.368112,3.6215,,,
6682.359525,0.233645,,,
6681.135221,2.33645,,,
6680.667223,1.0514,,,
6679.767411,2.92056,,,
6678.436135,0.584112,,,
6677.213269,3.50467,,,
6675.990849,1.98598,,,
6674.876681,3.15421,,,
6673.080418,1.51869,,,
6672.218555,0.46729,,,
6670.997964,1.98598,,,
6670.316063,1.0514,,,
6669.741939,2.1028,,,
6668.414656,0.700935,,,
6667.303014,3.38785,,,
6666.29927,1.86916,,,
6665.080843,5.49065,,,
6664.758393,2.45327,,,
6663.433092,3.03738,,,
6662.645325,5.49065,,,
6662.000927,3.27103,,,
6661.106137,0.934579,,,
6659.889607,2.33645,,,
6659.102678,5.7243,,,
6657.779626,4.78972,,,
6657.207658,1.16822,,,
6656.099749,0.116822,,,
6654.885048,2.92056,,,
6652.778235,2.57009,,,
6652.028674,4.43925,,,
6651.136561,1.86916,,,
6650.137677,1.28505,,,
6649.353051,4.6729,,,
6648.604262,1.16822,,,
6647.819997,5.25701,,,
6647.035917,4.32243,,,
6646.252023,4.90654,,,
6644.934071,2.1028,,,
6643.937049,8.06075,,,
6643.723441,12.1495,,,
6642.940327,16.0047,,,
6642.086232,15.4206,,,
6641.623689,7.94393,,,
6641.090065,11.4486,,,
6640.094196,7.71028,,,
6639.098627,11.7991,,,
6637.321566,14.6028,,,
6636.788633,12.1495,,,
6635.474432,8.99533,,,
6634.90629,17.4065,,,
6633.699311,20.6776,,,
6633.060499,19.0421,,,
6631.960613,20.9112,,,
6630.861091,18.5748,,,
6630.40011,13.5514,,,
6629.19477,8.29439,,,
6627.564712,13.4346,,,
6626.466648,4.43925,,,
6625.900047,16.5888,,,
6625.227334,12.7336,,,
6623.917707,6.30841,,,
6623.068496,11.0981,,,
6622.184132,16.3551,,,
6621.618264,13.2009,,,
6620.628226,9.92991,,,
6620.097971,13.0841,,,
6619.532459,18.2243,,,
6618.684371,15.8879,,,
6617.695211,20.4439,,,
6616.706346,24.7664,,,
6616.035499,19.0421,,,
6616.035499,27.4533,,,
6615.717777,31.3084,,,
6614.941251,38.5514,,,
6613.741524,35.7477,,,
6612.85965,29.7897,,,
6612.119057,32.4766,,,
6611.660678,25.4673,,,
6611.343375,20.6776,,,
6610.673615,22.1963,,,
6610.144953,19.5093,,,
6609.264037,26.6355,,,
6608.594698,17.0561,,,
6608.172028,10.7477,,,
6607.080379,17.4065,,,
6605.989091,9.57944,,,
6605.461178,16.8224,,,
6604.58151,21.028,,,
6604.124175,31.0748,,,
6602.822877,17.8738,,,
6601.627541,31.4252,,,
6600.643472,18.5748,,,
6599.765087,21.4953,,,
6599.343545,15.0701,,,
6598.149469,15.8879,,,
6597.5877,11.9159,,,
6596.639932,14.6028,,,
6595.20125,8.17757,,,
6594.675059,16.3551,,,
6592.501029,15.6542,,,
6591.519679,22.4299,,,
6590.328432,34.6963,,,
6589.662923,56.6589,,,
6589.24267,77.2196,,,
6588.57738,91.5888,,,
6588.26229,99.1822,,,
6587.702203,91.3551,,,
6586.617307,105.724,,,
6585.88258,82.0093,,,
6585.113041,68.9252,,,
6584.448585,73.014,,,
6584.238784,60.0467,,,
6583.050168,39.3692,,,
6581.198179,32.5935,,,
6580.01066,51.8692,,,
6579.382146,80.1402,,,
6579.172668,92.8738,,,
6578.195282,113.318,,,
6578.195282,96.3785,,,
6577.427539,110.397,,,
6577.322861,92.2897,,,
6576.659975,115.07,,,
6575.787961,69.5093,,,
6574.706985,54.2056,,,
6574.497805,48.2477,,,
6573.312702,45.3271,,,
6572.99907,35.514,,,
6572.128026,36.9159,,,
6571.501018,35.8645,,,
6571.361699,29.0888,,,
6570.734837,22.7804,,,
6570.073279,15.8879,,,
6569.759955,20.7944,,,
6568.57656,19.0421,,,
6568.472163,16.7056,,,
6567.497953,22.3131,,,
6567.184875,13.4346,,,
6565.5504,10.6308,,,
6565.237508,6.65888,,,
6564.889885,12.7336,,,
6564.055741,7.47664,,,
6563.604001,9.22897,,,
6563.08284,5.25701,,,
6562.631234,8.29439,,,
6562.006036,5.84112,,,
6560.825432,4.78972,,,
6559.957612,7.59346,,,
6558.777745,2.80374,,,
6557.702353,5.60748,,,
6557.251488,3.6215,,,
6556.939386,7.47664,,,
6555.656615,6.89252,,,
6554.894123,8.99533,,,
6553.820005,16.472,,,
6552.642344,7.8271,,,
6551.568964,9.46262,,,
6550.288292,7.47664,,,
6548.904346,2.45327,,,
6547.590138,2.80374,,,
6547.071517,4.6729,,,
6546.103644,0.934579,,,
6544.721465,3.6215,,,
6543.098151,0.700935,,,
