6641.054493,1.65188,,,,
6640.023074,2.80664,,,,
6639.169729,0.657755,,,,
6638.316603,1.81284,,,,
6638.138896,0.160529,,,,
6637.499229,0.985546,,,,
6636.575484,1.7,,,,
6636.220266,1.09372,,,,
6635.261367,1.9182,,,,
6633.628326,1.97077,,,,
6632.74114,2.85042,,,,
6631.605889,1.85748,,,,
6630.648323,0.919836,,,,
6629.584685,0.918206,,,,
6628.946666,4.77187,,,,
6628.308769,3.06384,,,,
6628.060732,0.310087,,,,
6627.210458,1.46518,,,,
6626.64373,2.84097,,,,
6626.147923,1.84901,,,,
6624.837931,1.84695,,,,
6624.483969,0.359615,,,,
6623.846931,3.77275,,,,
6623.210016,2.22991,,,,
6622.714722,3.93621,,,,
6621.97192,0.245572,,,,
6621.264645,2.6674,,,,
6620.911064,0.629407,,,,
6620.310063,1.61962,,,,
6619.320416,0.957307,,,,
6618.401724,1.83696,,,,
6617.801178,1.28532,,,,
6617.377329,3.04679,,,,
6616.741658,3.81674,,,,
6615.894285,3.7053,,,,
6615.682476,1.39219,,,,
6614.941251,3.59365,,,,
6614.729503,1.06027,,,,
6613.953209,0.948944,,,,
6613.600408,3.26119,,,,
6613.177097,5.79358,,,,
6612.75384,2.26869,,,,
6612.154319,2.76331,,,,
6611.37863,2.21145,,,,
6610.955603,3.86279,,,,
6610.53263,2.10001,,,,
6609.58114,0.997167,,,,
6609.158343,2.09784,,,,
6608.594698,2.75777,,,,
6607.960713,2.096,,,,
6607.538123,3.69227,,,,
6606.939548,4.79262,,,,
6606.446684,2.97467,,,,
6605.742721,0.275332,,,,
6605.355605,1.43107,,,,
6604.440785,3.63231,,,,
6604.018646,1.20874,,,,
6603.385538,4.56681,,,,
6602.893204,1.20701,,,,
6601.732995,6.54659,,,,
6601.170616,2.25055,,,,
6600.397501,0.927764,,,,
6600.116413,3.12998,,,,
6599.519181,5.82725,,,,
6598.816694,2.90765,,,,
6598.254811,6.59623,,,,
6597.973906,9.62444,,,,
6597.763243,15.6814,,,,
6596.990926,12.9269,,,,
6596.288976,10.9985,,,,
6595.727524,19.2576,,,,
6595.236332,24.7084,,,,
6594.604907,21.4034,,,,
6594.359385,14.1342,,,,
6594.219095,8.02165,,,,
6593.482672,11.5447,,,,
6592.711357,13.636,,,,
6592.571137,9.01024,,,,
6591.659854,12.6983,,,,
6590.608687,13.9632,,,,
6589.767994,20.1293,,,,
6589.277689,25.4149,,,,
6588.927516,31.802,,,,
6588.052246,27.7257,,,,
6587.177209,44.6849,,,,
6586.267416,38.7363,,,,
6585.462809,34.9354,,,,
6584.37865,23.9204,,,,
6583.609463,33.3355,,,,
6583.36476,25.2954,,,,
6583.015215,19.0724,,,,
6583.015215,14.4468,,,,
6582.770555,10.9772,,,,
6581.931861,9.32391,,,,
6581.302981,21.4926,,,,
6580.988586,11.5801,,,,
6580.290037,7.17372,,,,
6579.940819,13.9463,,,,
6579.451975,18.7363,,,,
6579.067935,27.5464,,,,
6578.649032,37.0172,,,,
6578.614126,43.515,,,,
6578.265086,49.5717,,,,
6578.090579,56.8953,,,,
6577.497327,57.6102,,,,
6576.659975,54.4701,,,,
6576.311142,58.5445,,,,
6575.753086,56.7815,,,,
6575.369477,53.4769,,,,
6574.916179,44.3351,,,,
6574.637257,36.4602,,,,
6574.462943,28.5303,,,,
6574.149201,22.032,,,,
6573.730925,19.8287,,,,
6572.964224,18.616,,,,
6572.650625,14.3753,,,,
6572.302217,8.15231,,,,
6571.466188,11.6202,,,,
6571.222386,8.37084,,,,
6570.386632,8.09421,,,,
6569.968834,13.5451,,,,
6569.446662,6.22043,,,,
6568.68096,6.82497,,,,
6568.332972,4.4015,,,,
6567.637108,6.16254,,,,
6566.871828,7.8684,,,,
6566.4197,5.77512,,,,
6565.863321,0.818283,,,,
6565.098454,3.18494,,,,
6563.604001,6.59666,,,,
6562.665971,-0.122949,,,,
6561.693482,2.57378,,,,
6561.27679,1.36167,,,,
6560.790715,3.67369,,,,
6560.40885,0.0386659,,,,
6559.367625,0.807965,,,,
6557.945153,0.0898222,,,,
6557.320848,2.34656,,,,
6556.280603,3.50133,,,,
6555.483306,0.966973,,,,
6554.374345,1.79123,,,,
6553.820005,0.9093,,,,
6552.780871,5.64337,,,,
6552.469195,3.38511,,,,
6552.122923,1.29205,,,,
6551.707445,1.6218,,,,
6551.015098,0.959913,,,,
6549.734644,0.847717,,,,
6549.250278,1.67295,,,,
6548.904346,3.6548,,,,
6548.281761,1.45117,,,,
6547.693872,0.0735304,,,,
6547.140662,0.733457,,,,
6546.587545,-0.148473,,,,
6545.89628,1.5575,,,,
6545.585259,0.786026,,,,
6544.686918,0.784614,,,,
6544.065135,0.0127076,,,,
6543.167211,2.54435,,,,
