6683.584277,0.957077,,,
6682.755719,2.34919,,,
6681.819335,1.3051,,,
6680.055325,3.56729,,,
6679.407555,1.13109,,,
6678.400162,2.69722,,,
6677.393074,4.78538,,,
6676.386289,2.08817,,,
6675.128235,0.696056,,,
6674.122132,5.56845,,,
6673.295918,2.69722,,,
6672.110838,3.7413,,,
6671.356915,2.08817,,,
6670.782612,0.087007,,,
6669.419038,1.74014,,,
6668.773329,5.56845,,,
6667.410576,3.13225,,,
6666.084221,1.39211,,,
6664.435974,3.82831,,,
6663.755414,10.1798,,,
6663.074993,6.00348,,,
6660.819855,4.87239,,,
6659.99693,5.82947,,,
6659.353045,2.17517,,,
6658.244422,1.82715,,,
6657.422134,6.61253,,,
6656.421362,5.91647,,,
6655.099374,4.43736,,,
6653.992167,2.43619,,,
6652.778235,5.0464,,,
6650.922489,3.56729,,,
6650.423042,12.442,,,
6649.674012,5.82947,,,
6648.925151,6.96056,,,
6647.855641,6.43852,,,
6647.035917,7.4826,,,
6646.465794,6.35151,,,
6645.967016,15.3132,,,
6644.969684,20.0116,,,
6644.043859,24.0139,,,
6642.975919,34.8028,,,
6641.979485,43.3295,,,
6641.232356,41.1543,,,
6640.8055,38.2831,,,
6640.485395,31.6705,,,
6639.987514,24.1879,,,
6638.565409,28.7993,,,
6638.245519,33.4107,,,
6637.428163,37.761,,,
6636.753108,29.4954,,,
6636.007154,22.6218,,,
6635.190349,15.3132,,,
6634.515748,25.058,,,
6634.089756,21.7517,,,
6633.521851,17.1404,,,
6632.776623,11.3109,,,
6631.889665,14.9652,,,
6630.896554,17.3144,,,
6630.40011,24.2749,,,
6629.549236,20.7077,,,
6629.159325,23.7529,,,
6628.556826,27.4942,,,
6628.060732,19.5766,,,
6627.423006,12.268,,,
6626.431232,17.9234,,,
6624.696342,21.7517,,,
6623.776157,30.5394,,,
6622.891604,33.4107,,,
6622.537849,37.413,,,
6621.901186,43.2425,,,
6621.158567,27.9292,,,
6621.158567,45.5916,,,
6620.981777,57.3376,,,
6620.168667,43.3295,,,
6619.99193,60.0348,,,
6619.179062,73.4339,,,
6618.013123,66.2123,,,
6617.518606,54.1183,,,
6616.635724,57.7726,,,
6615.964891,71.6067,,,
6615.470681,57.6856,,,
6615.04713,75.9571,,,
6614.306047,64.7332,,,
6614.235477,83.0916,,,
6613.812084,91.7053,,,
6612.930191,83.1787,,,
6612.119057,88.8341,,,
6611.272868,86.1369,,,
6610.779358,80.9165,,,
6610.285921,75.6961,,,
6609.651611,90.4872,,,
6609.299269,73.1729,,,
6609.228806,61.4269,,,
6609.299269,50.551,,,
6608.806054,41.0673,,,
6608.806054,37.239,,,
6607.995931,34.5418,,,
6606.763516,35.4118,,,
6605.883502,39.9362,,,
6605.531561,43.5035,,,
6605.214847,52.2042,,,
6604.300066,65.7773,,,
6603.98347,62.036,,,
6603.420707,71.3457,,,
6603.174529,87.79,,,
6602.436103,81.7865,,,
6601.205762,81.5255,,,
6600.784036,71.8678,,,
6600.608332,50.8121,,,
6599.659697,38.2831,,,
6598.922057,29.4954,,,
6598.009018,23.7529,,,
6596.955825,22.3608,,,
6596.710128,18.7935,,,
6596.043329,14.9652,,,
6594.745213,16.0093,,,
6593.587865,8.61369,,,
6592.606191,14.9652,,,
6591.800035,7.83063,,,
6590.64372,19.4896,,,
6589.838044,10.5278,,,
6588.787457,17.6624,,,
6588.122259,21.1427,,,
6587.807212,17.3144,,,
6587.317199,22.5348,,,
6586.512336,16.8794,,,
6586.267416,24.3619,,,
6584.693369,18.1845,,,
6584.623429,12.529,,,
6584.308716,6.2645,,,
6583.46963,7.91763,,,
6583.085121,4.9594,,,
6581.75716,8.00464,,,
6580.220191,5.13341,,,
6579.83606,13.1381,,,
6579.102846,14.0081,,,
6578.020779,8.7877,,,
6576.171619,12.355,,,
6575.090517,6.17749,,,
6573.800634,5.39443,,,
6573.068763,8.43968,,,
6572.093189,7.65661,,,
6571.222386,5.91647,,,
6570.734837,9.39675,,,
6569.82958,6.43852,,,
6568.854967,6.78654,,,
6568.193788,0.696056,,,
6566.767485,2.26218,,,
6566.280597,0.696056,,,
6565.307037,3.48028,,,
6564.472786,1.2181,,,
6563.986238,3.48028,,,
6563.013358,1.3051,,,
6561.311512,4.61137,,,
6559.784076,3.39327,,,
6557.598302,2.78422,,,
6556.870034,5.91647,,,
6556.488626,3.48028,,,
6555.413985,6.87355,,,
6553.646793,8.35267,,,
6553.335035,17.9234,,,
6552.538453,5.65545,,,
6551.568964,9.22274,,,
6549.942251,3.13225,,,
6548.904346,4.35035,,,
6548.178008,2.17517,,,
6547.38268,3.21926,,,
6547.036945,0.957077,,,
6546.311022,4.35035,,,
6545.516147,1.82715,,,
6544.376012,3.21926,,,
6543.167211,2.43619,,,
