6640.8055,2.80797,,,
6640.307572,4.43841,,,
6639.809718,5.7971,,,
6639.240833,3.89493,,,
6638.565409,3.26087,,,
6637.712438,2.98913,,,
6636.682057,3.07971,,,
6636.255786,4.43841,,,
6635.580969,2.35507,,,
6635.012809,1.26812,,,
6634.409245,3.62319,,,
6633.770297,2.35507,,,
6632.528251,6.79348,,,
6632.031562,4.52899,,,
6631.357604,6.88406,,,
6630.861091,5.25362,,,
6630.293739,4.07609,,,
6628.982108,5.07246,,,
6628.344205,7.42754,,,
6628.48595,5.88768,,,
6627.423006,3.71377,,,
6626.679148,10.4167,,,
6626.431232,4.52899,,,
6625.54597,0.452899,,,
6625.191932,2.53623,,,
6624.87333,4.61957,,,
6623.705384,5.61594,,,
6622.643972,2.26449,,,
6622.219502,2.80797,,,
6621.406088,1.17754,,,
6620.239364,6.15942,,,
6619.673828,2.89855,,,
6618.543045,1.08696,,,
6617.801178,2.89855,,,
6616.459176,3.44203,,,
6616.000195,4.80072,,,
6615.682476,8.78623,,,
6614.941251,4.07609,,,
6614.164907,5.3442,,,
6613.28292,8.69565,,,
6612.683303,7.24638,,,
6612.119057,5.61594,,,
6611.554907,1.53986,,,
6610.391652,4.07609,,,
6609.264037,2.35507,,,
6608.841281,5.25362,,,
6608.03115,8.60507,,,
6607.397272,5.61594,,,
6606.235479,3.98551,,,
6605.813111,9.51087,,,
6605.179659,5.7971,,,
6604.511147,2.35507,,,
6604.124175,6.43116,,,
6603.455877,5.3442,,,
6602.963533,3.44203,,,
6602.29547,10.6884,,,
6601.732995,9.42029,,,
6601.557241,6.97464,,,
6601.416645,4.61957,,,
6600.608332,3.98551,,,
6598.886936,4.8913,,,
6597.973906,7.42754,,,
6596.990926,9.87319,,,
6596.359164,6.97464,,,
6595.938058,10.0543,,,
6595.446834,9.42029,,,
6594.710136,11.9565,,,
6594.28924,8.06159,,,
6593.587865,7.06522,,,
6592.676301,11.5942,,,
6591.589766,12.1377,,,
6591.064151,15.3986,,,
6590.783858,20.9239,,,
6590.048201,29.0761,,,
6589.73297,39.3116,,,
6589.347728,46.6486,,,
6588.997548,55.6159,,,
6588.822471,58.3333,,,
6588.367316,70.1087,,,
6588.087252,53.442,,,
6587.317199,69.6558,,,
6586.582316,67.029,,,
6586.407368,86.5942,,,
6586.092485,97.5543,,,
6585.672688,92.4819,,,
6585.113041,78.1703,,,
6584.27375,59.3297,,,
6583.294848,47.4638,,,
6582.910358,38.2246,,,
6582.490967,28.442,,,
6582.106571,32.1558,,,
6581.128313,21.8297,,,
6580.220191,33.9674,,,
6579.347232,50.9058,,,
6578.858477,72.7355,,,
6578.12548,91.5761,,,
6577.60201,68.3877,,,
6577.148404,90.2174,,,
6576.799519,106.703,,,
6576.415788,99.3659,,,
6575.857714,93.8406,,,
6575.195124,81.25,,,
6574.39322,68.2065,,,
6573.835489,60.8696,,,
6573.173306,51.8116,,,
6572.337056,47.2826,,,
6571.605511,40.3986,,,
6571.152732,31.9746,,,
6570.42145,27.2645,,,
6570.073279,21.0145,,,
6569.028984,17.3007,,,
6568.36777,13.4058,,,
6567.741478,16.0326,,,
6567.150091,16.8478,,,
6566.628367,5.52536,,,
6566.03718,10.5978,,,
6565.16798,9.87319,,,
6564.889885,6.88406,,,
6564.159997,7.42754,,,
6563.604001,10.8696,,,
6563.221808,5.97826,,,
6562.492291,1.44928,,,
6561.832392,9.69203,,,
6561.450405,2.53623,,,
6560.443563,5.97826,,,
6559.506436,4.52899,,,
6559.090021,2.89855,,,
6557.945153,4.8913,,,
6557.320848,1.17754,,,
6556.90471,4.16667,,,
6556.349942,4.80072,,,
6555.483306,2.44565,,,
6555.240688,7.78986,,,
6554.512944,2.62681,,,
6553.854649,7.51812,,,
6553.50823,1.81159,,,
6552.954037,3.26087,,,
6552.157548,11.5942,,,
6551.742066,3.71377,,,
6551.015098,6.79348,,,
6550.70359,3.17029,,,
6549.527049,3.17029,,,
6548.938937,2.17391,,,
6548.212592,2.80797,,,
6547.348105,2.08333,,,
6546.587545,2.71739,,,
6545.792603,2.08333,,,
6545.343374,2.80797,,,
6544.859657,1.26812,,,
6544.203299,0.271739,,,
6543.71975,1.90217,,,
