6701.683559,0.093393,,,,
6701.393779,1.31414,,,,
6700.959155,1.91195,,,,
6700.452165,1.69928,,,,
6699.547016,0.181773,,,,
6698.895461,0.743825,,,,
6698.280219,1.62309,,,,
6697.954549,1.02326,,,,
6697.520371,0.282285,,,,
6697.33948,1.09214,,,,
6697.086249,2.60658,,,,
6696.579845,1.44258,,,,
6696.218175,-0.0382116,,,,
6695.603425,0.312542,,,,
6695.205705,0.804761,,,,
6694.554994,0.0631485,,,,
6694.012831,1.04833,,,,
6693.398486,2.139,,,,
6692.964898,2.66635,,,,
6692.134013,2.76993,,,,
6691.628357,3.64941,,,,
6691.447785,2.45102,,,,
6691.158888,1.11138,,,,
6690.978341,0.159531,,,,
6690.328451,0.404475,,,,
6690.111849,1.56667,,,,
6689.823068,2.72866,,,,
6689.49822,1.24798,,,,
6689.173403,0.190105,,,,
6688.559946,0.822731,,,,
6688.090907,0.116777,,,,
6687.730153,0.996678,,,,
6687.405508,1.77098,,,,
6686.864502,1.02969,,,,
6686.251468,0.00630779,,,,
6685.494347,0.109998,,,,
6685.061782,0.848857,,,,
6684.377004,0.177607,,,,
6683.800457,2.53681,,,,
6683.15196,1.61903,,,,
6682.68368,0.137924,,,,
6682.071413,1.29906,,,,
6681.459257,3.5877,,,,
6680.919213,3.72726,,,,
6680.595229,4.71297,,,,
6680.379257,8.30632,,,,
6680.019334,10.3137,,,,
6679.875376,13.5197,,,,
6679.623464,15.5627,,,,
6679.263623,17.9576,,,,
6679.047737,22.6785,,,,
6678.580032,28.7728,,,,
6678.472109,32.4722,,,,
6678.400162,37.3697,,,,
6678.400162,42.5139,,,,
6678.292246,48.8206,,,,
6678.004484,56.5714,,,,
6677.536925,55.6189,,,,
6677.249229,50.7909,,,,
6677.069431,46.0691,,,,
6676.997515,40.2904,,,,
6676.530097,30.7759,,,,
6676.242487,19.3592,,,,
6675.954903,13.5799,,,,
6675.631399,9.84424,,,,
6675.451689,6.7431,,,,
6675.05636,4.06424,,,,
6674.553282,4.76765,,,,
6674.229915,5.6829,,,,
6673.547353,5.25829,,,,
6673.188166,3.74226,,,,
6672.290368,2.50673,,,,
6671.249225,1.09461,,,,
