82.43365747,0.0429851,,82.47533217,0.118056,,,
81.71433919,0.0104346,,82.17414178,0.0648148,,,
81.27083919,0,,81.8751432,0,,,
80.6003932,0,,81.46039622,0.0231481,,,
80.05447381,0,,81.31347923,0.0787037,,,
79.9115498,0.0528422,,81.04982994,0.0162037,,,
79.57254602,0,,80.64390601,0.0185185,,,
79.09588133,0,,80.29867352,0.00694444,,,
78.32389977,0,,79.95638428,0.037037,,,
77.67326145,0.0250723,,79.30837818,0.00925926,,,
77.4060664,0,,78.50640591,0.0231481,,,
76.77100115,0,,77.96289205,0.00231481,,,
76.12009188,0.0352146,,77.10855998,0.037037,,,
75.63345525,0,,76.55815526,0.00694444,,,
75.00206695,0.00245282,,76.27274883,0.0648148,,,
74.38068682,0.02372,,75.86160139,0.0185185,,,
74.01259968,0.109687,,75.22778352,0.0347222,,,
73.62364721,0.184877,,74.82779513,0.025463,,,
73.12127603,0.0823817,,74.40746976,0.00925926,,,
72.81295219,0.109158,,74.16223545,0.037037,,,
72.64699115,0.200593,,73.55681868,0.0555556,,,
72.57470051,0.42664,,73.26949075,0.0162037,,,
72.38488076,0.76029,,72.60785129,0.037037,,,
72.20109646,0.496447,,72.44451597,0.148148,,,
72.11039262,0.227264,,72.16579564,0.0949074,,,
71.88045943,0.119502,,72.0735045,0.037037,,,
71.28697986,0.162289,,71.77476633,0.0787037,,,
71.17158241,0.474441,,71.50116599,0.104167,,,
71.10056592,0.878121,,71.27468575,0.0231481,,,
70.89566047,1.26559,,71.0048775,0.087963,,,
70.78597063,0.980247,,70.8709405,0.224537,,,
70.72177171,0.678777,,70.69314186,0.0763889,,,
70.61302104,0.36652,,70.42771029,0.0277778,,,
70.48095755,0.242652,,70.0334771,0.0162037,,,
70.23978815,0.0864334,,69.85945687,0.0833333,,,
70.10713361,0.231706,,69.66476387,0.0300926,,,
69.9730046,0.624589,,69.30030007,0.0115741,,,
69.79849851,0.678333,,68.89748986,0.0486111,,,
69.67063585,0.414511,,68.70811454,0.210648,,,
69.52101404,0.258335,,68.56183572,0.145833,,,
69.20089462,0.118223,,68.37429859,0.0555556,,,
69.07136196,0.344238,,68.10575609,0.025463,,,
68.92085208,0.645603,,67.85936481,0.0486111,,,
68.78816638,1.42605,,67.71630403,0.00231481,,,
68.72106267,1.92124,,67.35176323,0.0324074,,,
68.7393507,2.27651,,67.13077278,0.0694444,,,
68.55273766,2.01266,,66.81207226,0.0277778,,,
68.47474518,1.26979,,66.57529377,0.0740741,,,
68.41617842,0.720709,,66.43759041,0.12963,,,
68.31515062,0.349241,,66.30081007,0.324074,,,
68.19153491,0.25767,,66.12542232,0.256944,,,
68.02429792,0.526726,,66.06728311,0.0717593,,,
67.90061603,0.55896,,65.89312709,0.0578704,,,
67.79962096,0.348977,,65.81617406,0.224537,,,
67.65865772,0.0528475,,65.73940056,0.166667,,,
67.39423105,0.138835,,65.68158993,0.104167,,,
67.19116377,0.34866,,65.60512991,0.0324074,,,
67.08936228,0.52624,,65.28180729,0.025463,,,
66.91050559,0.40234,,65.03662255,0.0694444,,,
66.73331836,0.154635,,64.90554425,0.00462963,,,
66.53527965,0.219123,,64.66317245,0.0416667,,,
66.45432694,0.531285,,64.36741937,0.0856481,,,
66.35403409,0.805756,,64.12904248,0.136574,,,
66.27458432,0.98873,,64.00159345,0.243056,,,
66.12119057,0.579551,,63.85622742,0.180556,,,
66.06446684,0.353441,,63.74788134,0.0277778,,,
65.94534756,0.730175,,63.4961728,0.393519,,,
65.88332307,1.3384,,63.33529161,0.282407,,,
65.72789998,1.4998,,63.28195322,0.0902778,,,
65.65480865,0.939947,,63.0868244,0.145833,,,
65.56211265,0.525416,,62.96348029,0.243056,,,
65.54443644,0.299327,,62.85782134,0.131944,,,
65.3354729,0.186171,,62.7877908,0.0625,,,
65.18330627,0.250681,,62.508907,0.0277778,,,
64.78954822,0.0889742,,62.28407289,0.00925926,,,
64.60286207,0.14808,,62.06085036,0.0462963,,,
64.39683943,0.497847,,61.92446651,0.136574,,,
64.231035,0.481604,,61.75451975,0.0717593,,,
64.10152355,0.669928,,61.56868304,0.180556,,,
63.91976432,0.58908,,61.40098494,0.164352,,,
63.79544264,0.152998,,61.31717475,0.236111,,,
63.65003021,0.26057,,61.06771292,0.0416667,,,
63.61084328,0.73962,,60.9356545,0.157407,,,
63.50105089,1.03561,,60.91918735,0.342593,,,
63.37673124,0.879436,,60.83668639,0.488426,,,
63.32558703,0.491841,,60.7874718,0.796296,,,
63.22064445,0.158042,,60.70562419,0.564815,,,
63.08072595,0,,60.64030463,0.30787,,,
62.95452862,0.217095,,60.57482954,0.131944,,,
62.81451131,0.0878226,,60.42868896,0.0300926,,,
62.5874774,0.0392399,,60.2668424,0.00694444,,,
62.37839379,0.103707,,59.77089911,0.0300926,,,
62.15449589,0.0335929,,59.48670594,0.0277778,,,
61.70995185,0.124826,,59.23631757,0.0833333,,,
61.38882434,0.189219,,59.15859112,0.173611,,,
61.00611456,0.0920856,,58.94175803,0.0185185,,,
60.79104836,0.167308,,58.81844599,0.0555556,,,
60.49709523,0.0217813,,58.72650865,0.342593,,,
60.18872727,0.070026,,58.61933386,0.615741,,,
60.07586302,0.113015,,58.55842462,0.372685,,,
59.82021241,0.0644002,,58.49764182,0.148148,,,
59.61341215,0.112708,,58.42156525,0.0486111,,,
59.48756218,0.0534127,,58.28561812,0.00694444,,,
59.23603456,0.144752,,58.10506411,0.0347222,,,
58.80226646,0.0314165,,58.00014355,0.0925926,,,
58.45048409,0.0311736,,57.85129824,0.0486111,,,
57.95270066,0.0146764,,57.68817989,0.0231481,,,
57.50783492,0,,57.43803448,0.00694444,,,
57.0400786,0.0732325,,57.08840408,0.0671296,,,
56.78068441,0.0138312,,56.91544147,0.0162037,,,
56.62302223,0.0513948,,56.70044719,0.0810185,,,
56.49453526,0.115894,,56.57212525,0.481481,,,
56.16974664,0.0833537,,56.47292021,0.358796,,,
56.00229766,0,,56.43025335,0.1875,,,
55.65488356,0.0614315,,56.3456249,0.12037,,,
55.31249358,0.0127219,,56.16287681,0.0601852,,,
54.91998744,0.0554781,,55.98131032,0.0115741,,,
54.57333811,0.0175237,,55.89802208,0.099537,,,
54.17842866,0.0172067,,55.70439302,0.0138889,,,
53.86654568,0.0169532,,55.52577414,0.0694444,,,
53.69926841,0.00605018,,55.4165755,0.00694444,,,
53.44349478,0.0273702,,55.03725085,0.0509259,,,
53.0897053,0.0432228,,54.91633862,0.0162037,,,
52.74056909,0.0644583,,54.61011503,0.00925926,,,
52.45762349,0.0157699,,54.39878503,0.0300926,,,
52.22583081,0.0155692,,54.28089647,0.106481,,,
51.97166654,0.0960897,,54.2286654,0.0231481,,,
51.79234086,0.009806,,53.98146423,0.00462963,,,
51.49505831,0.10105,,53.65999163,0.0208333,,,
51.36577506,0.0201913,,53.27905962,0.0138889,,,
51.05064371,0.0145232,,52.87867875,0.0439815,,,
50.68211029,0.00880234,,52.70537015,0.00925926,,,
