82.47917275,0.095026,,82.5088121,0.517176,,82.49508753,0.3729274,,82.61712168,0.5881441,,56.98345299,0.469426,,,
81.95307417,0.21132624,,82.13930031,0.359519,,81.89298929,0.4258139,,82.35481027,0.657618,,56.80305621,0.326121,,,
81.45718509,0.20261685,,81.74073671,0.24574226,,81.49734238,0.688572,,82.15290674,0.366376,,56.61190492,0.19970458,,,
81.11345915,0.033129,,81.49359269,0.447657,,81.05512856,0.190111,,81.8935302,0.560705,,56.50560651,0.478279,,,
80.77367431,0.1314957,,81.19845368,0.044344,,80.64390601,0.64976,,81.75582867,0.865965,,56.37611315,0.815945,,,
80.22074139,0.2388895,,80.66436801,0.527153,,80.45029449,0.3217641,,81.47859739,0.831402,,56.2699314,0.638823,,,
79.7224599,0.2212626,,80.2794362,0.1677639,,80.13985228,0.558223,,81.30068252,0.52627847,,56.14024372,0.1832411,,,
79.29924775,0.04289,,79.78812872,0.3084478,,79.95019723,0.847102,,81.12301215,0.1726,,56.03545428,0.42806,,,
78.81281424,0.2306184,,79.38048086,0.24732443,,79.57152465,0.2567349,,80.93079384,0.866322,,55.99142274,1.921771,,,
78.35409345,0.1147671,,79.11607005,0.098385,,79.19743399,0.3882426,,80.63918548,0.5820588,,55.91062558,2.234081,,,
77.83368395,0.1596615,,78.79328071,0.642468,,78.87347998,0.716593,,80.33040925,0.283931,,55.88542426,1.044228,,,
77.36404566,0.034893,,78.53226343,0.2216007,,78.50491465,0.2837257,,80.12069097,0.5059885,,55.80367667,0.630799,,,
76.96639571,0.008304,,78.16835118,0.493788,,78.23148365,0.244544,,79.96979286,0.832066,,55.73419111,0.394574,,,
76.01135822,0.1159283,,77.73169755,0.2133993,,77.89236177,0.4154105,,79.79839924,0.596306,,55.69913784,0.1751958,,,
75.73324468,0,,77.44958419,0.441673,,77.51107594,0.113809,,79.7593853,0.194014,,55.50414847,0.1331777,,,
75.07973141,0.1789098,,77.02090178,0.108653,,77.31194541,0.573329,,79.49805518,0.86696,,55.41310804,0.428619,,,
74.62198052,0.072009,,76.46702696,0.2318687,,77.089862,0.2716153,,79.30787088,0,,55.2425021,0.310631,,,
74.27196788,0.027553,,76.05052251,0.442706,,76.7605446,0.140607,,79.14182562,0.402386,,55.16311409,0.057539,,,
74.00729826,0.134837,,75.65145333,0.153535,,76.17480945,0.2985417,,78.93825962,0.624443,,54.94968261,0.353094,,,
73.62277286,0.099331,,75.41172236,0.3466997,,75.91687752,0.114985,,78.55067242,0.36104,,54.89324062,0.074665,,,
73.38267539,0.2423185,,75.00569679,0.2066616,,75.6823931,0.2726621,,78.29570702,0.4721408,,54.70432607,0.387077,,,
72.90586189,0.1354395,,74.86755725,0.654136,,75.40805312,0.587871,,78.02274689,0.264177,,54.58198705,0.1255879,,,
72.74844033,0.1355272,,74.65927623,0.2157026,,75.07154863,0.3650041,,77.73510903,0.4307864,,54.50520361,0.378825,,,
72.51357854,0.099945,,74.31604091,0.119481,,74.88428803,0.627649,,77.39736871,0.937303,,54.40594625,0.2523359,,,
72.51357854,0.20708657,,73.98963237,0.25131753,,74.55198329,0.3785317,,77.1834427,0.4865412,,54.34132488,0.995014,,,
71.89421406,0.064581,,73.73354436,0.3480128,,74.26396021,0.116257,,76.84808716,0.32023,,54.28802668,1.940211,,,
71.81800464,0.20748096,,73.34577611,0.532535,,74.14183526,0.4313538,,76.51752205,0.694956,,54.15618365,1.315861,,,
71.3986403,0.011295,,72.98740631,0.1819496,,73.9794783,0.667733,,76.30889527,0.4314758,,54.12237785,0.640791,,,
71.21082468,0.20783153,,72.51612323,0.2963717,,73.57515168,0.3530547,,75.91362375,0.6258898,,53.97065511,0.674691,,,
71.06022321,0.1364912,,72.10200564,0.147594,,73.47530392,0.62876,,75.77582759,0.147349,,53.89440946,0.2359449,,,
70.55756641,0.092145,,71.78183057,0.130319,,73.11567036,0.2484251,,75.55602287,0.5081503,,53.76563482,0.30358,,,
70.19048061,0.1637916,,71.3764446,0.148207,,72.7996987,0.3668078,,75.35351521,0.633107,,53.69089694,0.497745,,,
69.73607747,0.092638,,70.97561173,0.26258644,,72.34982223,0.2753032,,75.01749621,0.57085,,53.54065554,0,,,
69.28829438,0.307195,,70.60337049,0.1576467,,72.19479021,0.196682,,74.90147879,0.834491,,53.37148711,0.303963,,,
68.95113163,0.119905,,70.32065908,0,,71.96306626,0,,74.61838772,0.52249964,,53.24542501,0.64164,,,
68.35620426,0.084564,,70.08929928,0.1668706,,71.61929034,0.15779,,74.41997506,0.238211,,53.14409209,0.2164228,,,
68.14206399,0.2311267,,69.77493028,0.3250445,,71.14666968,0.3550678,,74.20706659,0.35624,,53.04405188,0.493315,,,
67.94936446,0.1383931,,69.51088023,0.45686,,70.60578288,0.3030348,,74.02806648,0.52280603,,52.95207557,0.371888,,,
67.622863,0.424315,,69.23760658,0.650089,,70.27442434,0.21145,,73.91508695,0.80032,,52.78615086,0.304543,,,
67.4330847,0.35301,,69.14223638,0.316843,,69.83742092,0.32996116,,73.57558829,0.5438534,,52.53074554,0.2237868,,,
67.18024169,0.1478189,,68.77748203,0.2031421,,69.4777711,0.592783,,73.35185109,0.731255,,52.47383056,0.493887,,,
66.89714782,0.2997895,,68.46302381,0.440274,,69.26313467,0.4092265,,72.96979446,0.5441769,,52.33517381,0.433268,,,
66.66586023,0.43387,,68.0941607,0.414302,,68.97913513,0.2782342,,72.63933003,0.5651647,,52.29411657,0.1227612,,,
66.68629855,0.667784,,67.91065769,0.1688618,,68.6282488,0.4098063,,72.2806497,0.4613149,,52.1647454,0.332176,,,
66.61750362,0.916042,,67.77516009,0.853198,,68.2974638,0.2526122,,71.9555487,0.128548,,52.03579436,0.2647984,,,
66.55206543,1.166083,,67.57163551,1.291986,,68.21141845,0.593943,,71.86462728,0.697381,,51.95511499,0.042096,,,
66.38387688,0.703699,,67.31263775,1.108024,,67.93558873,0.187325,,71.61929034,0.274399,,51.81181988,0.359545,,,
66.37037325,0.460853,,67.23342924,0.555471,,67.68007885,0.463192,,71.33127379,0.385543,,51.69214763,0.069374,,,
66.07678981,0.2467663,,66.96616014,0.731167,,67.39239943,0.4109658,,71.0309118,0.5105674,,51.55780024,0.2247891,,,
65.73800634,0.1577115,,66.80091316,1.06466,,67.14022443,0.227457,,70.86688969,0.663261,,51.4316155,0.1304069,,,
65.64577056,0.432773,,66.66872801,1.222683,,66.90725591,0.490183,,70.65849448,0.5246529,,51.31475304,0.582852,,,
65.64333765,0.693487,,66.63898678,3.213936,,66.72505818,0.70036,,70.21631867,0.5595901,,51.15849347,0.2184605,,,
65.58292041,0.832813,,66.58530483,3.924516,,66.44542348,0.713759,,69.96826608,0.4348801,,51.02648215,0.097082,,,
65.53300397,1.425701,,66.44115067,2.836936,,66.21724357,0.910859,,69.66437244,0.52523164,,50.96502594,0.346938,,,
65.40509422,1.041862,,66.36220266,1.144038,,65.98957179,0.464835,,69.60766161,0.781911,,50.77280826,0.1783683,,,
65.30897308,0.684788,,66.2529814,0.819585,,65.76346024,0.163185,,69.35030392,1.080328,,50.59008432,0.45536,,,
65.21382007,0.53307,,66.00327227,0.2759757,,65.55691278,1.108394,,69.2495947,0.705824,,50.46180799,0.874067,,,
65.08715207,0.2385171,,65.78858477,0.390226,,65.36544014,0.609838,,69.07867378,0.4978351,,50.41646004,0.759348,,,
64.86751154,0.104743,,65.69272623,0.671023,,65.19084635,0.2425148,,68.92391716,0.768447,,50.33295451,0.361127,,,
64.82138884,0.31906,,65.67289231,1.583316,,65.01786467,0.124567,,68.68413531,0.42871,,50.2428018,0.2397077,,,
64.77499326,0.454806,,65.56800684,2.618516,,64.83054033,0.3741352,,68.26700374,0.616247,,50.07134682,0.469434,,,
64.67599026,0.776302,,65.53958581,4.960636,,64.61296211,0.531861,,67.9087979,0.5609773,,49.974271,0.20625061,,,
64.58872732,0.551365,,65.42200493,4.408126,,64.50438415,0.203848,,67.62323183,0.803929,,49.84869387,0.273902,,,
64.52620486,0.2478399,,65.33444004,2.443306,,64.33468773,0.138401,,67.27136765,0.4573318,,49.69425035,0.321333,,,
64.18780641,0.069511,,65.26015962,2.074966,,64.05979295,0.3880655,,66.96399005,0.6101277,,49.59942348,0.476715,,,
64.02043057,0.2839154,,65.15282101,0.715431,,63.81941416,1.963323,,66.72541727,0.742072,,49.56373374,1.084352,,,
63.89933972,0.409002,,65.02638964,0.2243345,,63.69777281,1.333452,,66.55456617,0.950273,,49.46861434,0.746907,,,
63.87859906,0.734014,,64.79767477,0.601763,,63.56160156,0.664222,,66.29301105,1.054489,,49.42444206,0.348644,,,
63.79478614,1.069787,,64.76822574,1.873716,,63.29293681,0.782637,,65.9804413,0.714811,,49.34458054,0.1259503,,,
