6701.683559,0.999787,,,,
6701.285117,3.00053,,,,
6700.488376,0.483887,,,,
6699.619419,0.347998,,,,
6698.895461,4.47482,,,,
6698.352595,3.34032,,,,
6697.33948,3.07709,,,,
6696.724524,1.44026,,,,
6695.748062,2.43083,,,,
6695.278014,6.05986,,,,
6694.338118,4.41901,,,,
6692.928769,3.14811,,,,
6692.134013,0.380807,,,,
6690.906125,4.12561,,,,
6690.147948,2.98859,,,,
6689.137314,5.60794,,,,
6688.704278,1.59187,,,,
6688.018753,1.70865,,,,
6687.477648,0.824803,,,,
6686.323584,4.57061,,,,
6685.818806,2.80946,,,,
6685.133873,8.44124,,,,
6684.593235,4.29833,,,,
6684.160787,1.78671,,,,
6683.368112,0.774018,,,,
6682.39554,2.14057,,,,
6681.783326,5.26627,,,,
6681.351242,9.39712,,,,
6680.919213,16.2847,,,,
6679.911365,42.8425,,,,
6679.335588,33.8117,,,,
6678.616007,22.7737,,,,
6677.932548,26.2744,,,,
6677.644817,20.1297,,,,
6676.9256,14.1048,,,,
6676.56605,9.58844,,,,
6675.990849,6.69882,,,,
6675.307928,7.94357,,,,
6674.912616,10.1945,,,,
6674.3377,7.0542,,,,
6673.726961,4.66539,,,,
6673.044502,3.02756,,,,
6672.469909,4.52448,,,,
6671.823609,0.505885,,,,
6670.854394,7.13628,,,,
6669.885461,5.3696,,,,
6669.024423,6.36168,,,,
6668.450521,2.59425,,,,
6667.769141,6.47142,,,,
6667.267161,4.08362,,,,
6666.012541,5.07067,,,,
6664.758393,5.80706,,,,
6664.221045,10.8137,,,,
6663.755414,7.04778,,,,
6663.074993,15.5621,,,,
6662.931764,12.5522,,,,
6662.430512,7.28235,,,,
6661.82195,12.1627,,,,
6661.356654,13.9112,,,,
6661.285076,21.0545,,,,
6661.106137,32.5828,,,,
6660.927208,47.6204,,,,
6660.426257,58.142,,,,
6660.283142,63.6545,,,,
6659.925381,56.1302,,,,
6659.782288,47.8564,,,,
6659.245742,42.962,,,,
6658.709283,46.3394,,,,
6658.423207,56.4876,,,,
6657.779626,67.1325,,,,
