6535.2,0.0988069
6536.21,0.1288756
6537.29,0.0902158
6538.37,0.1632399
6539.25,0.0902158
6539.97,0.0300783
6540.65,0.0472605
6541.24,0.1675354
6541.99,0.0773292
6543.1,0.115989
6543.17,0.262037
6543.46,0.399494
6543.82,0.597089
6544.51,0.773205
6545.2,0.640044
6545.75,0.485405
6546.11,0.335061
6546.37,0.1288756
6547.52,0.0558515
6548.59,0.1288756
6549.38,0.0558515
6550.33,0.12458007
6551.47,0.0730337
6552.84,0.0945113
6553.89,0.0171917
6554.71,0.0988069
6555.65,0.0859203
6556.47,0.051556
6556.96,0.223377
6557.84,0.0988069
6559.15,0.1031024
6560.16,0.0171917
6560.85,0.0988069
6561.83,0.0429649
6562.88,0.12028453
6563.82,0.051556
6564.84,0.0859203
6566.11,0.051556
6567.06,0.0902158
6568.43,0.0902158
6569.8,0.1417622
6570.59,0.0902158
6571.76,0.0644426
6572.94,0.0644426
6574.12,0.115989
6575.29,0.0902158
6576.08,0.0644426
6577.45,0.0386694
6578.82,0.0644426
6580.42,0.0773292
6581.96,0.115989
6582.75,0.115989
6583.73,0.1675354
6584.28,0.322175
6584.74,0.511178
6585.07,0.798979
6585.13,1.099666
6585.52,1.503449
6585.65,1.859979
6585.78,2.061869
6586.5,2.358259
6586.67,2.152069
6586.96,1.821319
6587.06,1.198459
6587.32,0.876298
6587.78,0.713068
6587.94,0.511178
6588.24,0.296401
6589.08,0.180422
6590.82,0.0601471
6591.86,0.10739793
6593.17,0.0472605
6595.49,0.0859203
6597.84,0.1460577
6599.61,0.10739793
6600.88,0.0386694
6602.65,0.0816247
6603.82,0.1288756
6605.1,0.0730337
6606.27,0.0687381
6607.78,0.0644426
6609.25,0.0816247
6610.65,0.0644426
6612.35,0.115989
6614.18,0.0472605
6615.49,0.051556
6616.47,0.227673
6617.55,0.1417622
6618.56,0.0214873
6619.22,0.1288756
6620.92,0.1331711
6622.35,0.0257828
6623.17,0.10739793
6624.28,0.004305
6624.97,0.180422
6625.65,0.00001
6626.44,0.0644426
6627.09,0.244855
6627.35,0.682999
6627.61,1.250009
6628.07,1.593649
6628.24,3.397779
6628.99,4.733689
6629.44,3.264619
6630,2.173549
6630.49,1.198459
6630.69,0.257742
6631.44,0.309288
6631.73,0.2061952
6631.93,0.0472605
6632.42,0.12028453
6633.2,0.0429649
6633.53,0.219082
6634.8,0.0257828
6635.13,0.2104907
6636.24,0.012896
6637.42,0.0902158
6638.82,0.0558515
6639.61,0.180422
6641.54,0.0859203
6643.5,0.0472605
6645.03,0.2018997
6645.59,0.012896
6646.41,0.1503533
6647.35,0.0257828
6648.17,0.0902158
6649.54,0.1761265
6650.1,0.0601471
6651.21,0.2061952
6652.03,0.545542
6652.88,0.992278
6653.37,0.708773
6653.59,0.506882
6654.02,0.300697
6654.64,0.1589443
6656.18,0.1460577
6657.32,0.0859203
6658.43,0.115989
6659.64,0.1718309
6660.2,0.347948
6660.72,0.678704
6660.95,1.146919
6661.41,2.405509
6661.99,3.217359
6662.55,2.912379
6663.01,2.126299
6663.33,1.374579
6663.76,0.811865
6664.22,0.455336
6664.41,0.262037
6665.16,0.1589443
6665.88,0.1031024
6666.57,0.292106
6667.22,0.618566
6667.71,0.4897
6668.4,0.378017
6668.76,0.262037
6669.44,0.11169347
6670.36,0.11169347
6671.73,0.0687381
6673.14,0.0816247
6674.51,0.1417622
6675.29,0.322175
6675.95,0.545542
6676.8,0.378017
6677.25,0.1933086
6678.24,0.115989
6679.41,0.0644426
6681.57,0.0773292
6683.33,0.0644426
6686.41,0.0687381
6688.79,0.0730337
6690.36,0.0816247
6691.76,0.115989
6693.59,0.12028453
6695.56,0.051556
6697.22,0.12458007
6697.94,0.236264
6698.43,0.52836
6698.92,0.854821
6699.22,1.310149
6699.61,2.375439
6700.07,3.118569
6700.39,4.269769
6701.01,3.591079
6701.47,2.121999
6702.06,1.159799
6702.25,0.717364
6702.58,0.28781
6703.56,0.11169347
6705.1,0.12028453
6706.54,0.0343739
6707.58,0.1031024
6708.89,0.0558515
6710.13,0.11169347
6711.5,0.0644426
6712.61,0.0773292
